foruser,bname,categories,businessid,username,yelping since,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,latitude,longitude,text
n9gwi14CEzv2g_1eX6E3Zw,Foosia,Asian Fusion#Restaurants,6SK2ynATxC8hc37QuQQHwQ,Sara,1.265E+12,1,0,3,144,46,5,3.9,4,33.6099946,-111.9266533,"I LOVE Foosia! When Yelp reviewers say it's ""Pei Wei meets Chipoltle"",  they nailed it. Although a bit intimidating on your first visit, the staff is more than happy to explain how it works, and they will let you try the sauces and recommend additions to your meal to help you navigate the ordering process. The food is fresh, healthy and excellent! Check it out! You'll love it!"
y_WjZN6Pmmnxl0-1Cmeh-w,Cirque du Soleil - The Beatles LOVE,Arts & Entertainment#Performing Arts,3f-RP2-EE94eifGnepUBpg,Michael,1.19389E+12,0,0,1,38,8,5,3.5,4,36.12132357,-115.1749563,"Simply amazing.  I expected to really enjoy this show but didn't think I would love it nearly as much as I did.  The show begins with a bang as Cirque performers tossing each other down from the ceiling like yo-yo's to the tune of ""Get Back"" yet manages to top itself time and time again.Don't worry about the show's ""plot.""  I'm hardly a dummy but half the time I could barely figure what was supposed to be going on.  Just let the beauty of the music, the dancing and the incredible set design take you away to a stranger, happier place.As we were walking out of the theater, an elderly couple in front of us joked, ""They must have been on a LOT of drugs when they wrote that music!""  Thanks to them, I now have an excellent idea for what frame of mind to be in the next time I see ""Love."""
y_WjZN6Pmmnxl0-1Cmeh-w,La Bocca Urban Pizzeria + Wine Bar,Wine Bars#Bars#Pizza#Nightlife#Restaurants,YQvg0JCGRFUkb6reMMf3Iw,Jasmine,1.20961E+12,1,0,3,587,42,4,3.41,23,33.42344083,-111.9396222,Had a great time here with a group of friends.  Loved the big round booth in the back- so comfy and great ambiance.The happy hour drink specials are a great deal.I highly recommend the $5 warm olives w/ toast appetizer.  Really good!Tried both the truffle mushroom pizza ($12) and the garlic pizza ($10).  They were both good but the truffle mushroom was beyond good- highly recommend it!The service was friendly and attentive as well.  All around winner.
y_WjZN6Pmmnxl0-1Cmeh-w,Bellagio Hotel,Arts & Entertainment#Resorts#Casinos#Event Planning & Services#Hotels & Travel#Hotels,-7yF42k0CcJhtPw51oaOqQ,Geo,1.28591E+12,0,0,0,280,2,4,3.35,6,36.1120238,-115.1745933,"The menu is a bit overpriced but the food is tasty and the staff is tentative. I had breakfast and lunch here and to be honest, I liked breakfast better. I had two eggs sunny side up with sausage and home fries. The eggs were poached but runny in the middle, perfectly made! The sausage was mouth watering the home fries, which I am not a big fan off, were good to the point where I wanted more.For lunch I had a Tuna Sandwich without the fries and it was made exactly the way I like it, it was not smothered with mayonnaise. The waitress was nice enough to bring me a side salad since I didn't want the french fries/"
y_WjZN6Pmmnxl0-1Cmeh-w,Omelet House,Breakfast & Brunch#Restaurants,woeY1YUkcaXgx6CzWqhATw,Jadira,1.25705E+12,3,1,2,417,132,4,3.53,20,36.0427823,-114.9846324,"I have no idea what I was thinking ordering oatmeal AND splitting ""The Kitchen Sink"" with Don. That was just way too much food to handle. For those of you that don't know. ""The Kitchen Sink"" pretty much has everything in it. I can't even tell you what the ingredients are because the description just says. ""For adventurers only, this one really has it all."" It's also the only omelet on the menu that comes in a size large and you can't get it in any other size. My oatmeal came out right away. It was in a regular size bowl with raisins, brown sugar, butter, and cream on the side. I mixed everything in and started chowing down. To be honest, this was the first time I've ever ordered oatmeal anywhere. I normally just eat oatmeal at home and feel like it's overpriced at restaurants, but I was craving it and it was only $2.99 (a great value for the amount you get). The texture was nice. It wasn't too thick, too watery, or too grainy, just right. I ate about half of it when the omelet came out. It was seriously huge and literally had EVERYTHING in it. It doesn't say it on the menu, but Mamie P. stated down below that it's made with SIX eggs. No wonder it's giant. I saw carrots, bell peppers, mushrooms, chili, hotdogs, cheese, bacon, ham, turkey, onions, broccoli...I'm guessing everything that's listed as ingredients for all the other omelets is in this omelet. It also come with spuds on the side and you choice of carbs, e.g. tortillas, toast, English muffin, pumpkin bread, or banana nut bread. We went with the banana nut, which was delicious and fresh. The spuds look like potato chips, but they're thicker and soft. Don is a potato freak, so he enjoyed them. The omelet was just a little too much for me, especially after eating half of my oatmeal. Don't get me wrong, it was pretty tasty with the mixture of all the meats and veggies, but I was just too full to enjoy it. If we ONLY ordered the omelet, I think I would've really liked it. Don enjoyed the amount of mushrooms it had in it and the Filipino in him really loved the hotdogs as well. I really suggest you only get ""The Kitchen Sink"" if you're splitting it between at least two people and that's all you're ordering. You should also be fine with the amount of random ingredients that are in it. It's kind of like an ""ghetto"" omelet in which everything is just thrown into. All in all, I like this place. The menu is very broad, they have about 40 or so omelets, and the service is fast and friendly. I noticed there were a lot of regulars when I went, so it almost felt like having breakfast at someone's house (not in an awkward way). When we were walking out I even noticed a cookie jar that was just like the cookie jar my mom had in our kitchen when I was little (http://s3-media3.ak.yelpcdn.com/bphoto/s4JjYgLO5dGUUV9Op4YBrw/l.jpg). It was literally the same exact one. I didn't say anything, but ten seconds later, Don said, ""Dude, that's the same cookie jar my mom had when I was little."" So we learned that we had something in common as kids. Next time, I'll stick to a smaller omelet though, or maybe stuffed French toast and definitely another piece of their banana nut bread ;)"
y_WjZN6Pmmnxl0-1Cmeh-w,Black Wrench,Auto Repair#Automotive#Tires#Oil Change Stations,VEM4-DCroqjEbZp6pFBWsw,Jill,1.31485E+12,1,0,2,32,6,5,4.56,1,33.582814,-112.265214,My whole family has been going to Black Wrench Automotive for probably 8 years. Antoine has always been honest and gone out of his way to save us money wherever he can. He always manages to squeeze us in on short notice. It's a pleasure leaving there and NEVER worrying that I was taken advantage of. Thanks again.
y_WjZN6Pmmnxl0-1Cmeh-w,Pinches Tacos,Mexican#Restaurants,vKf2Mxo74kVQr7XwXfI4Ig,Gabriel,1.27009E+12,0,0,0,11,0,5,3.91,0,36.16752618,-115.138435,My wife had the 3 taco combo with 2 asada tacos and a carnitas taco and she said it was good.  I had a al pastor taco and it was excellent hard to get the seasoning right but they nailed it.  The tacos were made with homemade corn tortillas and that's what sent it over the top. Love the elote it was hot and fresh.
y_WjZN6Pmmnxl0-1Cmeh-w,Pomo Pizzeria Napoletana - Phoenix,Italian#Pizza#Sandwiches#Restaurants,XfVGU6WGZKc867spn2TImw,Lindsay,1.33852E+12,2,0,2,181,75,5,4.05,14,33.4558709,-112.0722832,"I love this place! I went about a month ago and I can't stop thinking about it!The atmosphere is wonderful, even on a weeknight. The space is bigger than it looks from the street, with a beautiful brick oven. It gives off a fun, hip, yet romantic ambiance.We ordered 2 pizzas from their traditional pizza menu and we both loved them. We had a delicious grapefruit italian soda in a cool, vintage-y bottle. And the kicker? They brought us a FREE dessert because we casually mentioned to our server that it was our first time here. And the owner brought out the dessert himself. Now that is impressive. Oh, and he brought out free shots of some limoncello vodka drink! It makes you feel special to get that much attention!I will be back again and again!"
y_WjZN6Pmmnxl0-1Cmeh-w,Urban Cookies,Bakeries#Food#Desserts,YkFBelUWinftlweJzuiIAw,Becca,1.30163E+12,0,0,1,118,32,5,4.61,2,33.5060469,-112.0646601,Best chocolate chunk and walnut cookie I've ever had! Love this place!
y_WjZN6Pmmnxl0-1Cmeh-w,Viva Salon,Hair Salons#Shopping#Cosmetics & Beauty Supply#Makeup Artists#Beauty & Spas,4AHkHlJx2foOkt9YMlHmJA,Melanie,1.39123E+12,1,0,2,21,1,5,4.43,0,36.160981,-115.333346,"Thank you Tony!I called this place and told them I need a haircut and wanted to see who they recommend.  I told them it should prob be a male bc I've had way too many catty women traumatize me with their diva ways.  The guy instantly recommended ""Tony or Seth"".  After reading some good reviews about Tony I went with him.I have long super thick hair, which most stylists get very impatient and cut corners towards the end, he spent so much time on it.  He kept asking me when I showed him pictures if i wanted the ""victoria secret look,"" not having high hopes after many bad experiences, i said sure.  I ended up with one of the best cuts ever! I have never liked my hair long because it is so thick and heavy it lays so flat, he cut into it so it has more volume and yet all the dead ends are gone without losing any length! I'm pretty much in love with myself right now!!! Best experience ever!Also, staff is not snooty or too cool like a lot of other salons in vegas!!! They are were smiling and very friendly.  Glad I found this place, now I don't have to cut my hair on my own!!!Thank You Tony for being awesome and kind and great at what you do!!"
y_WjZN6Pmmnxl0-1Cmeh-w,Perfect Hair and Makeup,Hair Salons#Makeup Artists#Beauty & Spas,Cd9wyN-tWM32jdtPYoq0_g,Tammie,1.4016E+12,0,0,0,2,0,5,5,0,36.027989,-115.1193939,"These ladies were amazing. Being the MOB and planning a destination wedding our biggest concern was hair and make-up. These two knocked our socks off. They showed up to our hotel suite on time, professional and ready to go. They asked the bride first how she wanted her hair and and wanted to assure her no one would copy her style. Then one by one they started with the bridesmaids and each one was so beautiful and their hairstyles were simply amazing. I'd give more stars if I could. I would highly recommend them. Stop yelping for someone better, you aren't going to find them. They are the best!!!"
kvBdoupoP2tcnz2bTghajw,Cha Cha Beauty & Barber,Barbers#Beauty & Spas,jrTLGX0d57NqYJ6NscZHaA,Scott,1.23079E+12,1,2,5,68,1,4,3.65,2,43.079962,-89.3695429,"Cha Cha isn't for everyone. In addition to haircuts, they also do tattoos, and the place has the feel of a tattoo parlor. If the thought of this makes you uncomfortable, this place isn't for you. I've been consistently happy with my haircuts here and have fun talking to the staff.Be warned: even though you can pay for your haircut with a credit card, you must tip in cash. I find this pretty irritating because I don't normally use cash and have to remember to stop at the ATM to pick some up beforehand."
